Country,City,Province,Start Station Name,Count,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,,,,,,,,,,,,,,,,,,,,Start Station Name,Count
Canada,Toronto,Ontario,Fairmount Park,1591,43.677385,-79.314235,1,street_center,,Fairmount Cres,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Fairmount Park,1591
Canada,Toronto,Ontario,Finch West Subway Station,1314,43.733813,-79.629218,0.6,street_center,,Finch Ave,,,Mississauga,ON,,L4T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Finch West Subway Station,1314
Canada,Toronto,Ontario,Fleet St / Bathurst St,20604,43.636616,-79.399705,1,intersection,,Bathurst St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Fleet St / Bathurst St,20604
Canada,Toronto,Ontario,Fleming Cres / Bayview Ave,1881,43.705112,-79.374919,0.96,intersection,,Bayview Ave,,,Toronto,ON,,M4G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Fleming Cres / Bayview Ave,1881
Canada,Toronto,Ontario,Florence Gell Park,575,43.660999,-79.353128,1,street_center,,Florence Wyle Ln,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Florence Gell Park,575
Canada,Toronto,Ontario,Fort York  Blvd / Capreol Ct,28151,43.645415,-79.387361,0.5,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Fort York  Blvd / Capreol Ct,28151
Canada,Toronto,Ontario,Fort York Blvd / Bathurst St SMART,13977,43.645415,-79.387361,0.5,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Fort York Blvd / Bathurst St SMART,13977
Canada,Toronto,Ontario,Fort York Blvd / Garrison Rd,14661,43.645415,-79.387361,0.5,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Fort York Blvd / Garrison Rd,14661
Canada,Toronto,Ontario,Foster Pl / Elizabeth St,1,43.654045,-79.384575,0.95,intersection,,Elizabeth St,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Foster Pl / Elizabeth St,1
Canada,Toronto,Ontario,Frederick St / King St E,25525,43.650991,-79.369458,1,intersection,,King St E,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Frederick St / King St E,25525
Canada,Toronto,Ontario,Frederick St / The Esplanade,4524,43.649361,-79.368878,1,street_center,,Frederick St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Frederick St / The Esplanade,4524
Canada,Toronto,Ontario,Frobisher Ave / Lascelles Blvd,2571,43.702318,-79.402358,0.88,intersection,,Lascelles Blvd,,,Toronto,ON,,M5P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Frobisher Ave / Lascelles Blvd,2571
Canada,Toronto,Ontario,Front St / Simcoe St,8639,43.644765,-79.385014,0.8,intersection,,Simcoe St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St / Simcoe St,8639
Canada,Toronto,Ontario,Front St E / Bayview Avenue,11487,43.653661,-79.353716,0.97,intersection,,Bayview Ave,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St E / Bayview Avenue,11487
Canada,Toronto,Ontario,Front St E / Cherry St,10966,43.652658,-79.357991,1,intersection,,Cherry St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St E / Cherry St,10966
Canada,Toronto,Ontario,Front St E / Scott St,15627,43.647452,-79.375754,1,intersection,,Front St E,,,Toronto,ON,,M5E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St E / Scott St,15627
Canada,Toronto,Ontario,Front St W / Bay St (North Side),10962,43.645978,-79.379116,1,intersection,,Bay St,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St W / Bay St (North Side),10962
Canada,Toronto,Ontario,Front St W / Bay St (South Side),12981,43.645978,-79.379116,1,intersection,,Bay St,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St W / Bay St (South Side),12981
Canada,Toronto,Ontario,Front St W / Blue Jays Way,19136,43.643414,-79.391273,1,intersection,,Front St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St W / Blue Jays Way,19136
Canada,Toronto,Ontario,Front St W / University Ave (1),8445,43.64527,-79.382589,1,intersection,,University Ave,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St W / University Ave (1),8445
Canada,Toronto,Ontario,Front St W / University Ave (2),18159,43.64527,-79.382589,1,intersection,,University Ave,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St W / University Ave (2),18159
Canada,Toronto,Ontario,Front St W / Yonge St (Hockey Hall of Fame),10671,43.646875,-79.376959,1,intersection,,Yonge St,,,Toronto,ON,,M5E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Front St W / Yonge St (Hockey Hall of Fame),10671
Canada,Toronto,Ontario,Fulton Ave / Pape Ave,2288,43.684024,-79.346777,1,intersection,,Pape Ave,,,East York,ON,,M4K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Fulton Ave / Pape Ave,2288
Canada,Toronto,Ontario,G Ross Lord Park,633,43.662014,-79.346487,1,street_center,,De Grassi St,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,G Ross Lord Park,633
Canada,Toronto,Ontario,Gailbraith Rd / KingÂ’s College Cr. (U of T),2305,43.661003,-79.394909,1,intersection,,Kings College Cir,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gailbraith Rd / Kings College Cr. (U of T),2305
Canada,Toronto,Ontario,Gailbraith Rd / Kingâ€™s College Cr. (U of T),530,43.661003,-79.394909,1,intersection,,Kings College Cir,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gailbraith Rd / King’s College Cr. (U of T),530
Canada,Toronto,Ontario,Gamble Ave / Broadview Ave,3294,43.689311,-79.35497,1,intersection,,Broadview Ave,,,East York,ON,,M4K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gamble Ave / Broadview Ave,3294
Canada,Toronto,Ontario,Garden Ave / Roncesvalles Ave,4715,43.643702,-79.448027,1,intersection,,Garden Ave,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Garden Ave / Roncesvalles Ave,4715
Canada,Toronto,Ontario,George St / King St E,11087,43.650729,-79.37068,1,intersection,,George St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,George St / King St E,11087
Canada,Toronto,Ontario,Gerrard Square Mall (1010 Gerrard St E),9726,43.669108,-79.33868,0.9,rooftop,1010,Gerrard St E,,,Toronto,ON,,M4M,CA,City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto),,,,,,,,,,,,,,,,,,,,Gerrard Square Mall (1010 Gerrard St E),9726
Canada,Toronto,Ontario,Gerrard St E / Broadview - SMART,12027,43.665486,-79.352637,1,intersection,,Gerrard St E,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gerrard St E / Broadview - SMART,12027
Canada,Toronto,Ontario,Gerrard St E / Leslie St,4275,43.669806,-79.333051,1,intersection,,Gerrard St E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gerrard St E / Leslie St,4275
Canada,Toronto,Ontario,Gerrard St E / Malvern Ave - SMART,1004,43.685155,-79.294682,1,intersection,,Gerrard St E,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gerrard St E / Malvern Ave - SMART,1004
Canada,Toronto,Ontario,Gerrard St E / River St,7010,43.663701,-79.359232,1,intersection,,Gerrard St E,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gerrard St E / River St,7010
Canada,Toronto,Ontario,Gerrard St E / Ted Reeve Dr,1777,43.684556,-79.29746,0.99,intersection,,Gerrard St E,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gerrard St E / Ted Reeve Dr,1777
Canada,Toronto,Ontario,Gerrard St E / Victoria Park Ave - SMART,1182,43.686937,-79.286576,1,intersection,,Victoria Park Ave,,,Scarborough,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gerrard St E / Victoria Park Ave - SMART,1182
Canada,Toronto,Ontario,Glebe Rd W / Yonge St,1848,43.70085,-79.397148,1,intersection,,Yonge St,,,Toronto,ON,,M4S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Glebe Rd W / Yonge St,1848
Canada,Toronto,Ontario,Glen Edyth Dr / Davenport Rd,3991,43.67773,-79.406968,0.95,intersection,,Davenport Rd,,,Toronto,ON,,M4V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Glen Edyth Dr / Davenport Rd,3991
Canada,Toronto,Ontario,Glendonwynne Ave / Bloor St W,4554,43.652516,-79.470022,0.8,intersection,,Clendenan Ave,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Glendonwynne Ave / Bloor St W,4554
Canada,Toronto,Ontario,Goodwood Park Ct / Dentonia Park,473,43.69219,-79.297067,0.94,intersection,,Dentonia Park Ave,,,East York,ON,,M4C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Goodwood Park Ct / Dentonia Park,473
Canada,Toronto,Ontario,Gould St / Mutual St,17719,43.658314,-79.377247,0.96,intersection,,Gould St,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gould St / Mutual St,17719
Canada,Toronto,Ontario,Gould St / Yonge St (Ryerson University),19012,43.656322,-79.380913,0.97,intersection,,Yonge St,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Gould St / Yonge St (Ryerson University),19012
Canada,Toronto,Ontario,Granby St / Church St - SMART,19188,43.661248,-79.379102,1,intersection,,Church St,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Granby St / Church St - SMART,19188
Canada,Toronto,Ontario,Guildwood GO Station (South),196,43.748157,-79.19737,0.9,street_center,,Guildwood Pkwy,,,Scarborough,ON,,M1E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Guildwood GO Station (South),196
Canada,Toronto,Ontario,HTO Park (Queens Quay W),18990,43.737678,-79.379596,0.9,street_center,,Hyde Park Cir,,,North York,ON,,M3B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,HTO Park (Queens Quay W),18990
Canada,Toronto,Ontario,Hanna Ave / Liberty St,11520,43.63851,-79.419554,0.8,intersection,,E Liberty St,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Hanna Ave / Liberty St,11520
Canada,Toronto,Ontario,Harbord St / Clinton St,9484,43.660278,-79.415838,1,intersection,,Harbord St,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Harbord St / Clinton St,9484
Canada,Toronto,Ontario,Havelock St / Dufferin Park,3125,43.658778,-79.43174,0.89,intersection,,Havelock St,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Havelock St / Dufferin Park,3125
Canada,Toronto,Ontario,Hayter St / Laplante Ave,9671,43.65928,-79.385745,1,street_center,,Hayter St,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Hayter St / Laplante Ave,9671
Canada,Toronto,Ontario,High Park - Grenadier Cafe,3370,43.648952,-79.456504,1,street_center,,High Park Gdns,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,High Park - Grenadier Cafe,3370
Canada,Toronto,Ontario,High Park - West Rd,4728,43.648952,-79.456504,1,street_center,,High Park Gdns,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,High Park - West Rd,4728
Canada,Toronto,Ontario,High Park Amphitheatre,3676,43.648952,-79.456504,1,street_center,,High Park Gdns,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,High Park Amphitheatre,3676
Canada,Toronto,Ontario,High Park Ave / Dundas St W,3575,43.665478,-79.470375,1,intersection,,Dundas St W,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,High Park Ave / Dundas St W,3575
Canada,Toronto,Ontario,High Park Outdoor Pool,1748,43.648952,-79.456504,1,street_center,,High Park Gdns,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,High Park Outdoor Pool,1748
Canada,Toronto,Ontario,High Park Subway,2500,43.648952,-79.456504,1,street_center,,High Park Gdns,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,High Park Subway,2500
Canada,Toronto,Ontario,High Park Subway Station,3742,43.648952,-79.456504,1,street_center,,High Park Gdns,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,High Park Subway Station,3742
Canada,Toronto,Ontario,Highfield Rd / Gerrard St E,4705,43.671571,-79.325064,1,intersection,,Gerrard St E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Highfield Rd / Gerrard St E,4705
Canada,Toronto,Ontario,Hillsdale Ave W / Yonge St,4324,43.703288,-79.397653,1,intersection,,Yonge St,,,Toronto,ON,,M4S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Hillsdale Ave W / Yonge St,4324
Canada,Toronto,Ontario,Hocken Ave./Vaughan Rd.,2727,43.681695,-79.418901,0.99,intersection,,Hocken Ave,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Hocken Ave./Vaughan Rd.,2727
Canada,Toronto,Ontario,Housey St / Dan Leckie Way,16984,43.639396,-79.397992,0.91,intersection,,Dan Leckie Way,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Housey St / Dan Leckie Way,16984
Canada,Toronto,Ontario,Howard Park Ave / Dundas St W - SMART,3647,43.652112,-79.448071,1,intersection,,Dundas St W,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Howard Park Ave / Dundas St W - SMART,3647
Canada,Toronto,Ontario,Howard St / Rose Ave,9307,43.670611,-79.372028,0.97,intersection,,Rose Ave,,,Toronto,ON,,M4X,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Howard St / Rose Ave,9307
Canada,Toronto,Ontario,Howard St / Sherbourne St,11728,43.66966,-79.375753,0.95,intersection,,Sherbourne St,,,Toronto,ON,,M4X,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Howard St / Sherbourne St,11728
Canada,Toronto,Ontario,Hubbard Blvd / Balsam Av,2451,43.669422,-79.288818,1,intersection,,Balsam Ave,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Hubbard Blvd / Balsam Av,2451
Canada,Toronto,Ontario,Hubbard Blvd. / Glen Manor Dr.,2444,43.668758,-79.291366,1,intersection,,Glen Manor Dr,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Hubbard Blvd. / Glen Manor Dr.,2444
Canada,Toronto,Ontario,Humber Bay Shores Park / Marine Parade Dr,15732,43.651044,-79.486326,0.9,street_center,,Humber Trl,,,York,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Humber Bay Shores Park / Marine Parade Dr,15732
Canada,Toronto,Ontario,Humber Bay Shores Park East,10446,43.710384,-79.254888,0.9,street_center,,Park Rd,,,Scarborough,ON,,M1N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Humber Bay Shores Park East,10446
Canada,Toronto,Ontario,Humber Bay Shores Park West,11337,43.710671,-79.254976,0.9,street_center,,Park Rd,,,Scarborough,ON,,M1N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Humber Bay Shores Park West,11337
Canada,Toronto,Ontario,Humber College,1817,43.651044,-79.486326,0.95,street_center,,Humber Trl,,,York,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Humber College,1817
Canada,Toronto,Ontario,Humberside Grounds - SMART,923,43.66162,-79.462297,1,street_center,,Humberside Ave,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Humberside Grounds - SMART,923
Canada,Toronto,Ontario,Huron/ Harbord St,22663,43.663489,-79.400077,0.8,intersection,,Harbord St,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Huron/ Harbord St,22663
Canada,Toronto,Ontario,Isabella St / Church St,17334,43.668345,-79.382027,1,intersection,,Church St,,,Toronto,ON,,M4Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Isabella St / Church St,17334
Canada,Toronto,Ontario,Jameson Ave / Queen St W,3338,43.64044,-79.437263,1,intersection,,Queen St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jameson Ave / Queen St W,3338
Canada,Toronto,Ontario,Jane St / Bloor St W (Jane Subway Station),1706,43.649315,-79.484463,1,intersection,,Jane St,,,York,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jane St / Bloor St W (Jane Subway Station),1706
Canada,Toronto,Ontario,Jarvis St / Carlton St,14362,43.662412,-79.376702,1,intersection,,Jarvis St,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jarvis St / Carlton St,14362
Canada,Toronto,Ontario,Jarvis St / Dundas St E,23489,43.65706,-79.374552,1,intersection,,Dundas St E,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jarvis St / Dundas St E,23489
Canada,Toronto,Ontario,Jarvis St / Isabella St,11285,43.668887,-79.37944,1,intersection,,Jarvis St,,,Toronto,ON,,M4Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jarvis St / Isabella St,11285
Canada,Toronto,Ontario,Jarvis St / Maitland Pl,11940,43.665211,-79.377879,0.8,intersection,,Jarvis St,,,Toronto,ON,,M4Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jarvis St / Maitland Pl,11940
Canada,Toronto,Ontario,Jarvis St / Richmond St E,15600,43.653042,-79.37295,1,intersection,,Jarvis St,,,Toronto,ON,,M5C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jarvis St / Richmond St E,15600
Canada,Toronto,Ontario,Jimmie Simpson Park (Queen St E),10256,43.66418,-79.326971,0.9,street_center,,Queen St E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Jimmie Simpson Park (Queen St E),10256
Canada,Toronto,Ontario,John St  / Mercer St - SMART,27570,43.645813,-79.39005,0.97,intersection,,Mercer St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,John St  / Mercer St - SMART,27570
Canada,Toronto,Ontario,Joseph J Piccininni Community Centre,1304,43.767599,-79.439742,0.9,street_center,,Community Cir,,,North York,ON,,M2R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Joseph J Piccininni Community Centre,1304
Canada,Toronto,Ontario,Judson St / Royal York,1715,43.616165,-79.498357,1,intersection,,Royal York Rd,,,Etobicoke,ON,,M8Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Judson St / Royal York,1715
Canada,Toronto,Ontario,Keele St / Annette St,3245,43.663652,-79.463798,1,intersection,,Keele St,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Keele St / Annette St,3245
Canada,Toronto,Ontario,Keele St / Vine Ave,2731,43.667854,-79.465601,0.95,intersection,,Keele St,,,Toronto,ON,,M6N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Keele St / Vine Ave,2731
Canada,Toronto,Ontario,Kendal Ave / Bernard Ave,8699,43.671934,-79.408449,1,intersection,,Kendal Ave,,,Toronto,ON,,M5R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Kendal Ave / Bernard Ave,8699
Canada,Toronto,Ontario,Kendal Ave / Spadina Rd,4451,43.67007,-79.406464,0.94,intersection,,Kendal Ave,,,Toronto,ON,,M5R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Kendal Ave / Spadina Rd,4451
Canada,Toronto,Ontario,Kew Beach Ave / Kenilworth Ave,2996,43.667682,-79.301076,1,intersection,,Kenilworth Ave,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Kew Beach Ave / Kenilworth Ave,2996
Canada,Toronto,Ontario,Kilgour Rd / Rumsey Rd,887,43.717949,-79.371826,1,intersection,,Rumsey Rd,,,Toronto,ON,,M4G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Kilgour Rd / Rumsey Rd,887
Canada,Toronto,Ontario,King / Cowan Ave - SMART,5271,43.638016,-79.431859,0.8,intersection,,King St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King / Cowan Ave - SMART,5271
Canada,Toronto,Ontario,King St E / Church St,12502,43.649918,-79.374397,1,intersection,,King St E,,,Toronto,ON,,M5C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St E / Church St,12502
Canada,Toronto,Ontario,King St E / Jarvis St,12341,43.650458,-79.371903,1,intersection,,Jarvis St,,,Toronto,ON,,M5C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St E / Jarvis St,12341
Canada,Toronto,Ontario,King St E / Ontario St.,13456,43.651762,-79.366077,1,intersection,,Ontario St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St E / Ontario St.,13456
Canada,Toronto,Ontario,King St E / River St,17257,43.656383,-79.35698,0.96,intersection,,King St E,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St E / River St,17257
Canada,Toronto,Ontario,King St E / Victoria St,18923,43.649375,-79.376756,1,intersection,,King St E,,,Toronto,ON,,M5C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St E / Victoria St,18923
Canada,Toronto,Ontario,King St W / Bay St (East Side),12704,43.648641,-79.380272,1,intersection,,King St W,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Bay St (East Side),12704
Canada,Toronto,Ontario,King St W / Bay St (West Side),24752,43.648641,-79.380272,1,intersection,,King St W,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Bay St (West Side),24752
Canada,Toronto,Ontario,King St W / Brant St,34130,43.644774,-79.398491,0.96,intersection,,King St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Brant St,34130
Canada,Toronto,Ontario,King St W / Charlotte St (West Side),27141,43.64576,-79.393629,0.98,intersection,,King St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Charlotte St (West Side),27141
Canada,Toronto,Ontario,King St W / Crawford St,9857,43.641674,-79.413786,0.97,intersection,,King St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Crawford St,9857
Canada,Toronto,Ontario,King St W / Douro St,12738,43.641104,-79.416628,1,intersection,,King St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Douro St,12738
Canada,Toronto,Ontario,King St W / Fraser Ave,3052,43.639459,-79.424829,1,intersection,,King St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Fraser Ave,3052
Canada,Toronto,Ontario,King St W / Joe Shuster Way,18678,43.639459,-79.424829,0.95,intersection,,King St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Joe Shuster Way,18678
Canada,Toronto,Ontario,King St W / Jordan St,12289,43.648954,-79.378813,1,intersection,,King St W,,,Toronto,ON,,M5L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Jordan St,12289
Canada,Toronto,Ontario,King St W / Spadina Ave,7526,43.645494,-79.394922,1,intersection,,Spadina Ave,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Spadina Ave,7526
Canada,Toronto,Ontario,King St W / Stafford St,9671,43.642289,-79.410707,1,intersection,,King St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Stafford St,9671
Canada,Toronto,Ontario,King St W / Tecumseth St,23362,43.643393,-79.405272,1,intersection,,King St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / Tecumseth St,23362
Canada,Toronto,Ontario,King St W / York St,12948,43.647914,-79.383565,1,intersection,,King St W,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,King St W / York St,12948
Canada,Toronto,Ontario,Kings Mill Park,1802,43.706439,-79.513803,0.95,street_center,,King St,,,York,ON,,M9N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Kings Mill Park,1802
